8.080000,13.040000,23.459999,28.719999,33.559998,31.340000,24.000000,21.400000,17.719999,17.719999,15.339999,12.540000,10.219999,7.240000,8.860000,27.320000,24.279999,39.820000,63.619999,27.559999,9.559999,13.540000,13.540000,14.920000,13.540000,12.540000,10.219999,8.080000,5.100000,5.100000,6.260000,8.080000,8.080000,7.240000,5.100000,3.620000,0.000000,0.000000,0.000000,3.620000,5.100000,6.260000,8.080000,9.559999,10.219999,10.860000,10.860000,10.860000,10.860000,10.219999,10.219999,9.559999,9.559999,9.559999,9.559999,8.860000,8.860000,8.860000,8.860000,8.080000,8.080000,8.080000,7.240000,7.240000
20.139999,26.599998,28.039999,26.840000,25.840000,22.020000,18.459999,15.339999,15.339999,13.540000,10.860000,8.080000,8.080000,6.260000,3.620000,5.100000,0.000000,9.559999,25.599998,8.080000,0.000000,3.620000,6.260000,9.559999,10.860000,9.559999,7.240000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,3.620000,3.620000,3.620000,5.100000,5.100000,5.100000,5.100000,5.100000,5.100000,5.100000,5.100000,5.100000,5.100000,5.100000,5.100000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,0.000000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000
28.039999,19.820000,22.600000,24.000000,25.080000,25.599998,26.599998,26.099998,23.740000,21.100000,16.580000,14.480000,11.440000,8.860000,6.260000,5.100000,3.620000,3.620000,6.260000,5.100000,3.620000,5.100000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24.279999,23.740000,18.799999,16.180000,14.480000,11.440000,10.219999,7.240000,7.240000,5.100000,5.100000,3.620000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
50.799999,31.760000,31.959999,29.840000,30.699999,27.320000,28.959999,24.539999,18.100000,14.480000,10.219999,8.860000,6.260000,5.100000,3.620000,3.620000,3.620000,5.100000,6.260000,8.080000,6.260000,9.559999,6.260000,5.100000,7.240000,8.860000,8.860000,7.240000,6.260000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,5.100000,5.100000,3.620000,5.100000,5.100000,5.100000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000
51.059998,26.340000,25.340000,23.459999,28.260000,28.500000,27.799999,22.299999,17.359999,14.920000,13.040000,9.559999,8.080000,5.100000,5.100000,3.620000,5.100000,6.260000,6.260000,7.240000,7.240000,8.080000,8.080000,8.080000,6.260000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,5.100000,5.100000,5.100000,5.100000,6.260000,6.260000,6.260000,6.260000,6.260000,6.260000,6.260000,6.260000,6.260000,6.260000,5.100000,5.100000,5.100000,5.100000,5.100000,5.100000,5.100000,3.620000
20.459999,20.139999,29.179998,30.920000,30.920000,30.920000,36.020000,30.699999,22.299999,17.359999,15.339999,12.000000,9.559999,8.860000,6.260000,5.100000,3.620000,7.240000,7.240000,10.860000,12.000000,13.040000,10.860000,8.080000,7.240000,6.260000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,5.100000,6.260000,7.240000,7.240000,7.240000,8.080000,8.080000,8.080000,8.080000,8.080000,8.080000,8.080000,8.080000,8.080000,7.240000,7.240000,7.240000,6.260000,6.260000,5.100000,5.100000,3.620000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000
17.719999,18.459999,27.080000,28.039999,33.180000,40.299999,41.739998,33.959999,26.340000,25.599998,22.020000,17.359999,14.480000,13.540000,10.860000,8.080000,8.080000,6.260000,6.260000,5.100000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,5.100000,7.240000,8.860000,9.559999,9.559999,10.219999,10.860000,10.860000,8.080000,9.559999,8.860000,10.219999,7.240000,3.620000,3.620000,3.620000,0.000000,5.100000,3.620000,3.620000,0.000000,5.100000,5.100000,5.100000,5.100000,5.100000
49.899998,39.820000,38.980000,31.559999,36.739998,41.099998,40.299999,43.439999,40.619999,35.820000,27.559999,24.279999,23.740000,21.719999,19.480000,17.359999,15.780000,13.040000,16.180000,18.459999,14.480000,8.080000,10.860000,7.240000,5.100000,6.260000,5.100000,7.240000,7.240000,6.260000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,0.000000,0.000000,0.000000,5.100000,5.100000,9.559999,7.240000,5.100000,3.620000,5.100000,0.000000,0.000000,0.000000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,6.260000
15.780000,11.440000,12.000000,13.540000,12.540000,13.540000,11.440000,7.240000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,3.620000,3.620000,3.620000,5.100000,5.100000,6.260000,6.260000,5.100000,3.620000,5.100000,6.260000,7.240000,7.240000,8.080000,8.080000,8.860000,8.860000,8.860000,8.860000,8.860000,8.860000,8.080000,8.080000,7.240000,7.240000,6.260000,6.260000,6.260000,5.100000,5.100000,5.100000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
