31.959999,22.879999,15.339999,19.139999,23.180000,18.459999,13.040000,10.219999,14.920000,6.260000,12.000000,22.600000,10.860000,16.180000,18.799999,40.779999,24.279999,22.020000,5.100000,13.540000,15.339999,13.040000,15.339999,10.860000,10.219999,9.559999,6.260000,5.100000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,3.620000,5.100000,5.100000,6.260000,7.240000,7.240000,7.240000,7.240000,7.240000,8.080000,9.559999,10.219999,10.860000,10.860000,12.000000,12.540000,13.540000,14.020000,13.540000,13.540000,13.040000,13.040000,13.040000,12.540000,12.000000,12.000000,11.440000
16.980000,17.359999,16.980000,17.719999,17.719999,16.980000,13.540000,10.860000,13.540000,16.580000,20.139999,23.459999,12.000000,14.920000,16.980000,14.920000,12.000000,9.559999,7.240000,5.100000,3.620000,0.000000,0.000000,3.620000,20.459999,25.080000,29.840000,11.440000,0.000000,8.080000,8.080000,12.000000,10.219999,10.219999,9.559999,6.260000,5.100000,3.620000,0.000000,0.000000,0.000000,3.620000,5.100000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.100000,7.240000,8.860000,9.559999,10.219999,10.860000,10.860000,10.219999,10.860000,11.440000,11.440000,11.440000,11.440000,11.440000
21.719999,21.100000,25.599998,20.779999,16.980000,15.780000,11.440000,10.219999,5.100000,5.100000,9.559999,24.000000,24.539999,22.600000,23.180000,20.459999,16.180000,12.000000,8.080000,5.100000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,3.620000,3.620000,5.100000,5.100000,5.100000,7.240000,5.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,5.100000,5.100000,5.100000,5.100000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28.719999,28.500000,26.340000,25.599998,25.840000,25.599998,23.740000,16.180000,12.540000,0.000000,6.260000,8.080000,12.540000,67.239998,35.099998,17.719999,14.920000,16.180000,14.920000,12.000000,8.860000,7.240000,5.100000,5.100000,0.000000,5.100000,7.240000,5.100000,10.219999,26.599998,26.840000,14.480000,8.860000,8.080000,8.080000,8.080000,9.559999,13.540000,16.580000,13.040000,13.540000,12.540000,10.860000,9.559999,6.260000,5.100000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,5.100000,6.260000,7.240000,8.860000,9.559999,10.219999,11.440000
37.799999,10.860000,14.480000,15.339999,14.480000,12.000000,8.860000,6.260000,3.620000,0.000000,0.000000,0.000000,3.620000,6.260000,14.020000,13.540000,8.860000,6.260000,0.000000,0.000000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,5.100000,5.100000,6.260000,6.260000,7.240000,7.240000,7.240000,7.240000,7.240000,7.240000,7.240000,7.240000,7.240000,7.240000,6.260000,6.260000,6.260000,5.100000,5.100000
14.920000,12.000000,12.540000,13.540000,12.540000,12.540000,9.559999,5.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,3.620000,5.100000,7.240000,8.860000,8.080000,5.100000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,5.100000,5.100000,5.100000,5.100000,5.100000,3.620000,3.620000,3.620000,3.620000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18.459999,12.540000,12.540000,13.540000,12.540000,8.860000,7.240000,7.240000,6.260000,5.100000,5.100000,5.100000,5.100000,12.540000,35.099998,25.340000,12.000000,7.240000,0.000000,3.620000,6.260000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,3.620000,3.620000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,3.620000,0.000000,0.000000,0.000000,0.000000,3.620000,5.100000,5.100000,6.260000,6.260000,7.240000,8.080000,8.080000,8.080000,8.080000,8.080000,8.080000,6.260000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20.139999,19.820000,16.580000,17.719999,17.719999,14.480000,10.860000,9.559999,8.080000,7.240000,6.260000,3.620000,0.000000,3.620000,3.620000,30.699999,16.180000,10.219999,3.620000,7.240000,13.040000,9.559999,0.000000,5.100000,6.260000,6.260000,5.100000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,3.620000,3.620000,3.620000,0.000000,0.000000,0.000000,3.620000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,3.620000,5.100000,6.260000,7.240000,8.080000
21.400000,16.580000,6.260000,3.620000,0.000000,0.000000,11.440000,14.920000,14.020000,14.020000,12.540000,10.860000,8.080000,6.260000,8.080000,9.559999,9.559999,9.559999,9.559999,11.440000,3.620000,3.620000,3.620000,3.620000,5.100000,3.620000,3.620000,6.260000,8.860000,8.860000,10.219999,11.440000,11.440000,9.559999,7.240000,5.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,3.620000,5.100000,6.260000,5.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.620000,5.100000,5.100000,5.100000,5.100000
22.299999,24.000000,23.180000,24.820000,26.099998,24.000000,14.920000,10.219999,3.620000,8.080000,13.540000,31.559999,24.000000,20.779999,22.600000,24.820000,19.139999,12.540000,9.559999,10.219999,10.860000,12.540000,8.860000,9.559999,28.500000,17.359999,14.480000,5.100000,9.559999,6.260000,7.240000,7.240000,3.620000,10.219999,8.860000,8.080000,6.260000,5.100000,3.620000,0.000000,0.000000,0.000000,0.000000,3.620000,0.000000,0.000000,0.000000,3.620000,6.260000,6.260000,8.860000,9.559999,10.219999,10.860000,13.040000,13.040000,12.540000,10.219999,8.080000,6.260000,6.260000,6.260000,8.080000,6.260000
